timestamp,agent,agentAction,sender,receivers,performative,conversationId,content,sequenceId
2025-05-29 10:51:14.706,Profesor0,SEND,Profesor0,profesor0@localhost,inform,negotiation-start-base,"START",1
2025-05-29 10:51:14.707,Profesor0,RECEIVE,application@localhost,Profesor0,inform,negotiation-start-base,"START",2
2025-05-29 10:51:14.708,Profesor0,SEND,Profesor0,salacm3@localhost,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",3
2025-05-29 10:51:14.710,Profesor0,SEND,Profesor0,salae6@localhost,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",4
2025-05-29 10:51:14.710,Profesor0,SEND,Profesor0,salaic3@localhost,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",5
2025-05-29 10:51:14.710,Profesor0,SEND,Profesor0,salalamb@localhost,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",6
2025-05-29 10:51:14.710,Profesor0,SEND,Profesor0,salalc6@localhost,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",7
2025-05-29 10:51:14.710,SalaCM3,RECEIVE,profesor0@localhost,SalaCM3,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",8
2025-05-29 10:51:14.710,SalaCM3,SEND,SalaCM3,profesor0@localhost,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",9
2025-05-29 10:51:14.710,SalaE6,RECEIVE,profesor0@localhost,SalaE6,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",10
2025-05-29 10:51:14.710,SalaE6,SEND,SalaE6,profesor0@localhost,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9]",11
2025-05-29 10:51:14.710,SalaIC3,RECEIVE,profesor0@localhost,SalaIC3,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",12
2025-05-29 10:51:14.710,SalaIC3,SEND,SalaIC3,profesor0@localhost,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",13
2025-05-29 10:51:14.710,SalaLAMB,RECEIVE,profesor0@localhost,SalaLAMB,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",14
2025-05-29 10:51:14.710,SalaLAMB,SEND,SalaLAMB,profesor0@localhost,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",15
2025-05-29 10:51:14.710,SalaLC6,RECEIVE,profesor0@localhost,SalaLC6,cfp,neg-ROJAS RODRIGUEZ RO-12,"{""nombre"":""SISTEMASDEGESTI”NDECA"",""vacantes"":40,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes",16
2025-05-29 10:51:14.710,SalaLC6,SEND,SalaLC6,profesor0@localhost,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",17
2025-05-29 10:51:14.711,Profesor0,RECEIVE,salacm3@localhost,Profesor0,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",18
2025-05-29 10:51:14.711,Profesor0,RECEIVE,salae6@localhost,Profesor0,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9]",19
2025-05-29 10:51:14.711,Profesor0,RECEIVE,salaic3@localhost,Profesor0,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",20
2025-05-29 10:51:14.711,Profesor0,RECEIVE,salalamb@localhost,Profesor0,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",21
2025-05-29 10:51:14.711,Profesor0,RECEIVE,salalc6@localhost,Profesor0,propose,neg-ROJAS RODRIGUEZ RO-12,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",22
2025-05-29 10:51:14.712,Profesor0,SEND,Profesor0,salaic3@localhost,accept-proposal,neg-ROJAS RODRIGUEZ RO-12,"{""assignments"":[{""day"":""LUNES"",""block"":1,""subject_name"":""SISTEMAS DE GESTI”N DE CA"",""satisfaction"":9",23
2025-05-29 10:51:14.712,SalaIC3,RECEIVE,profesor0@localhost,SalaIC3,accept-proposal,neg-ROJAS RODRIGUEZ RO-12,"{""assignments"":[{""day"":""LUNES"",""block"":1,""subject_name"":""SISTEMAS DE GESTI”N DE CA"",""satisfaction"":9",24
2025-05-29 10:51:14.713,SalaIC3,SEND,SalaIC3,profesor0@localhost,inform,neg-ROJAS RODRIGUEZ RO-12,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":1,""classroom_code"":""IC3"",""satisfaction"":9},{""day"":""",25
2025-05-29 10:51:14.713,Profesor0,RECEIVE,salaic3@localhost,Profesor0,inform,neg-ROJAS RODRIGUEZ RO-12,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":1,""classroom_code"":""IC3"",""satisfaction"":9},{""day"":""",26
2025-05-29 10:51:14.731,Profesor0,SEND,Profesor0,profesor1@localhost,inform,negotiation-start,"START",27
2025-05-29 10:51:14.732,Profesor1,RECEIVE,profesor0@localhost,Profesor1,inform,negotiation-start,"START",28
2025-05-29 10:51:14.732,Profesor1,SEND,Profesor1,salacm3@localhost,cfp,neg-PADILLA GUZMAN SIL-2,"{""nombre"":""DIRECCIONDEPROYECTOS"",""vacantes"":45,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes""",29
2025-05-29 10:51:14.732,Profesor1,SEND,Profesor1,salae6@localhost,cfp,neg-PADILLA GUZMAN SIL-2,"{""nombre"":""DIRECCIONDEPROYECTOS"",""vacantes"":45,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes""",30
2025-05-29 10:51:14.733,SalaCM3,RECEIVE,profesor1@localhost,SalaCM3,cfp,neg-PADILLA GUZMAN SIL-2,"{""nombre"":""DIRECCIONDEPROYECTOS"",""vacantes"":45,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes""",31
2025-05-29 10:51:14.733,SalaCM3,SEND,SalaCM3,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-2,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",32
2025-05-29 10:51:14.733,SalaE6,RECEIVE,profesor1@localhost,SalaE6,cfp,neg-PADILLA GUZMAN SIL-2,"{""nombre"":""DIRECCIONDEPROYECTOS"",""vacantes"":45,""nivel"":8,""campus"":""Playa Brava"",""bloques_pendientes""",33
2025-05-29 10:51:14.733,SalaE6,SEND,SalaE6,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-2,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9]",34
2025-05-29 10:51:14.733,Profesor1,RECEIVE,salacm3@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-2,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",35
2025-05-29 10:51:14.733,Profesor1,RECEIVE,salae6@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-2,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9]",36
2025-05-29 10:51:14.734,Profesor1,SEND,Profesor1,salae6@localhost,accept-proposal,neg-PADILLA GUZMAN SIL-2,"{""assignments"":[{""day"":""LUNES"",""block"":1,""subject_name"":""DIRECCION DE PROYECTOS"",""satisfaction"":10,""",37
2025-05-29 10:51:14.734,SalaE6,RECEIVE,profesor1@localhost,SalaE6,accept-proposal,neg-PADILLA GUZMAN SIL-2,"{""assignments"":[{""day"":""LUNES"",""block"":1,""subject_name"":""DIRECCION DE PROYECTOS"",""satisfaction"":10,""",38
2025-05-29 10:51:14.734,SalaE6,SEND,SalaE6,profesor1@localhost,inform,neg-PADILLA GUZMAN SIL-2,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":1,""classroom_code"":""E6"",""satisfaction"":10},{""day"":""",39
2025-05-29 10:51:14.734,Profesor1,RECEIVE,salae6@localhost,Profesor1,inform,neg-PADILLA GUZMAN SIL-2,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":1,""classroom_code"":""E6"",""satisfaction"":10},{""day"":""",40
2025-05-29 10:51:14.734,Profesor1,SEND,Profesor1,salacm3@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",41
2025-05-29 10:51:14.734,Profesor1,SEND,Profesor1,salae6@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",42
2025-05-29 10:51:14.735,Profesor1,SEND,Profesor1,salaic3@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",43
2025-05-29 10:51:14.735,Profesor1,SEND,Profesor1,salak2@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",44
2025-05-29 10:51:14.735,Profesor1,SEND,Profesor1,salalamb@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",45
2025-05-29 10:51:14.735,Profesor1,SEND,Profesor1,salalc6@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",46
2025-05-29 10:51:14.735,Profesor1,SEND,Profesor1,salas210@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",47
2025-05-29 10:51:14.735,SalaCM3,RECEIVE,profesor1@localhost,SalaCM3,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",48
2025-05-29 10:51:14.735,SalaCM3,SEND,SalaCM3,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",49
2025-05-29 10:51:14.735,SalaE6,RECEIVE,profesor1@localhost,SalaE6,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",50
2025-05-29 10:51:14.735,SalaE6,SEND,SalaE6,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[3,4,5,6,7,8,9],""MA",51
2025-05-29 10:51:14.735,SalaIC3,RECEIVE,profesor1@localhost,SalaIC3,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",52
2025-05-29 10:51:14.735,SalaIC3,SEND,SalaIC3,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",53
2025-05-29 10:51:14.735,SalaK2,RECEIVE,profesor1@localhost,SalaK2,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",54
2025-05-29 10:51:14.735,SalaK2,SEND,SalaK2,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""K2"",""campus"":""Playa Brava"",""capacidad"":30,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9]",55
2025-05-29 10:51:14.735,SalaLAMB,RECEIVE,profesor1@localhost,SalaLAMB,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",56
2025-05-29 10:51:14.735,SalaLAMB,SEND,SalaLAMB,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",57
2025-05-29 10:51:14.735,SalaLC6,RECEIVE,profesor1@localhost,SalaLC6,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",58
2025-05-29 10:51:14.735,SalaLC6,SEND,SalaLC6,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",59
2025-05-29 10:51:14.735,SalaS210,RECEIVE,profesor1@localhost,SalaS210,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""GESTIONDEEMPRESAS"",""vacantes"":30,""nivel"":7,""campus"":""Playa Brava"",""bloques_pendientes"":12",60
2025-05-29 10:51:14.735,SalaS210,SEND,SalaS210,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""S210"",""campus"":""Playa Brava"",""capacidad"":35,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",61
2025-05-29 10:51:14.736,Profesor1,RECEIVE,salacm3@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",62
2025-05-29 10:51:14.736,Profesor1,RECEIVE,salae6@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[3,4,5,6,7,8,9],""MA",63
2025-05-29 10:51:14.736,Profesor1,RECEIVE,salaic3@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",64
2025-05-29 10:51:14.736,Profesor1,RECEIVE,salak2@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""K2"",""campus"":""Playa Brava"",""capacidad"":30,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9]",65
2025-05-29 10:51:14.736,Profesor1,RECEIVE,salalamb@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",66
2025-05-29 10:51:14.736,Profesor1,RECEIVE,salalc6@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",67
2025-05-29 10:51:14.736,Profesor1,RECEIVE,salas210@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""S210"",""campus"":""Playa Brava"",""capacidad"":35,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",68
2025-05-29 10:51:14.737,Profesor1,SEND,Profesor1,salak2@localhost,accept-proposal,neg-PADILLA GUZMAN SIL-12,"{""assignments"":[{""day"":""LUNES"",""block"":3,""subject_name"":""GESTION DE EMPRESAS"",""satisfaction"":8,""clas",69
2025-05-29 10:51:14.737,SalaK2,RECEIVE,profesor1@localhost,SalaK2,accept-proposal,neg-PADILLA GUZMAN SIL-12,"{""assignments"":[{""day"":""LUNES"",""block"":3,""subject_name"":""GESTION DE EMPRESAS"",""satisfaction"":8,""clas",70
2025-05-29 10:51:14.737,SalaK2,SEND,SalaK2,profesor1@localhost,inform,neg-PADILLA GUZMAN SIL-12,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":3,""classroom_code"":""K2"",""satisfaction"":8},{""day"":""L",71
2025-05-29 10:51:14.737,Profesor1,RECEIVE,salak2@localhost,Profesor1,inform,neg-PADILLA GUZMAN SIL-12,"{""confirmed_assignments"":[{""day"":""LUNES"",""block"":3,""classroom_code"":""K2"",""satisfaction"":8},{""day"":""L",72
2025-05-29 10:51:14.739,Profesor1,SEND,Profesor1,salacm3@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",73
2025-05-29 10:51:14.739,Profesor1,SEND,Profesor1,salae6@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",74
2025-05-29 10:51:14.739,Profesor1,SEND,Profesor1,salaic3@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",75
2025-05-29 10:51:14.739,Profesor1,SEND,Profesor1,salak2@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",76
2025-05-29 10:51:14.739,Profesor1,SEND,Profesor1,salalamb@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",77
2025-05-29 10:51:14.739,Profesor1,SEND,Profesor1,salalc6@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",78
2025-05-29 10:51:14.739,Profesor1,SEND,Profesor1,salas210@localhost,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",79
2025-05-29 10:51:14.740,SalaCM3,RECEIVE,profesor1@localhost,SalaCM3,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",80
2025-05-29 10:51:14.740,SalaCM3,SEND,SalaCM3,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",81
2025-05-29 10:51:14.740,SalaE6,RECEIVE,profesor1@localhost,SalaE6,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",82
2025-05-29 10:51:14.740,SalaE6,SEND,SalaE6,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[3,4,5,6,7,8,9],""MA",83
2025-05-29 10:51:14.740,SalaIC3,RECEIVE,profesor1@localhost,SalaIC3,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",84
2025-05-29 10:51:14.740,SalaIC3,SEND,SalaIC3,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",85
2025-05-29 10:51:14.740,SalaK2,RECEIVE,profesor1@localhost,SalaK2,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",86
2025-05-29 10:51:14.740,SalaK2,SEND,SalaK2,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""K2"",""campus"":""Playa Brava"",""capacidad"":30,""available_blocks"":{""LUNES"":[1,2],""MARTES"":[6,7",87
2025-05-29 10:51:14.740,SalaLAMB,RECEIVE,profesor1@localhost,SalaLAMB,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",88
2025-05-29 10:51:14.740,SalaLAMB,SEND,SalaLAMB,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",89
2025-05-29 10:51:14.740,SalaLC6,RECEIVE,profesor1@localhost,SalaLC6,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",90
2025-05-29 10:51:14.740,SalaLC6,SEND,SalaLC6,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",91
2025-05-29 10:51:14.740,SalaS210,RECEIVE,profesor1@localhost,SalaS210,cfp,neg-PADILLA GUZMAN SIL-12,"{""nombre"":""TALLERDETITULO"",""vacantes"":30,""nivel"":9,""campus"":""Playa Brava"",""bloques_pendientes"":12,""s",92
2025-05-29 10:51:14.740,SalaS210,SEND,SalaS210,profesor1@localhost,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""S210"",""campus"":""Playa Brava"",""capacidad"":35,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",93
2025-05-29 10:51:14.740,Profesor1,RECEIVE,salacm3@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""CM3"",""campus"":""Playa Brava"",""capacidad"":50,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",94
2025-05-29 10:51:14.740,Profesor1,RECEIVE,salae6@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""E6"",""campus"":""Playa Brava"",""capacidad"":45,""available_blocks"":{""LUNES"":[3,4,5,6,7,8,9],""MA",95
2025-05-29 10:51:14.740,Profesor1,RECEIVE,salaic3@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""IC3"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""MARTES"":[4,5,6,7,8,9],""MI",96
2025-05-29 10:51:14.740,Profesor1,RECEIVE,salak2@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""K2"",""campus"":""Playa Brava"",""capacidad"":30,""available_blocks"":{""LUNES"":[1,2],""MARTES"":[6,7",97
2025-05-29 10:51:14.740,Profesor1,RECEIVE,salalamb@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""LAMB"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",98
2025-05-29 10:51:14.740,Profesor1,RECEIVE,salalc6@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""LC6"",""campus"":""Playa Brava"",""capacidad"":40,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,9",99
2025-05-29 10:51:14.740,Profesor1,RECEIVE,salas210@localhost,Profesor1,propose,neg-PADILLA GUZMAN SIL-12,"{""codigo"":""S210"",""campus"":""Playa Brava"",""capacidad"":35,""available_blocks"":{""LUNES"":[1,2,3,4,5,6,7,8,",100
2025-05-29 10:51:14.741,Profesor1,SEND,Profesor1,salas210@localhost,accept-proposal,neg-PADILLA GUZMAN SIL-12,"{""assignments"":[{""day"":""MARTES"",""block"":6,""subject_name"":""TALLER DE TITULO"",""satisfaction"":9,""classr",101
2025-05-29 10:51:14.741,SalaS210,RECEIVE,profesor1@localhost,SalaS210,accept-proposal,neg-PADILLA GUZMAN SIL-12,"{""assignments"":[{""day"":""MARTES"",""block"":6,""subject_name"":""TALLER DE TITULO"",""satisfaction"":9,""classr",102
2025-05-29 10:51:14.741,SalaS210,SEND,SalaS210,profesor1@localhost,inform,neg-PADILLA GUZMAN SIL-12,"{""confirmed_assignments"":[{""day"":""MARTES"",""block"":6,""classroom_code"":""S210"",""satisfaction"":9},{""day""",103
2025-05-29 10:51:14.741,Profesor1,RECEIVE,salas210@localhost,Profesor1,inform,neg-PADILLA GUZMAN SIL-12,"{""confirmed_assignments"":[{""day"":""MARTES"",""block"":6,""classroom_code"":""S210"",""satisfaction"":9},{""day""",104
